kalman,wavelet,crash,coupling,churn,was_buggy
0.32792355014652913,0.049132879107304316,0.0,0.2659380692167577,0.09482061071700723,0
0.2935170668320423,0.09040921504186523,0.0,0.23132969034608378,0.04335166612746685,0
0.3328972954992319,0.004993643526043089,0.0,0.2622950819672131,0.032308152263017295,0
0.2935170668320423,0.08745937881434428,0.0,0.20765027322404367,0.042616756733008215,0
0.09510909298370818,0.0984095075419963,0.0,0.4899817850637522,0.03859378672832926,0
0.2935170668320423,0.034242751193685673,0.0,0.20765027322404367,0.04631983279670113,0
0.1961225373458058,0.019607508141483602,0.0,0.3369763205828779,0.07850865444712306,0
0.33333333333332377,0.016419559244613812,0.0,0.13479052823315116,0.03680384463302613,0
0.33333333333332377,0.002748397458008295,0.0,0.14389799635701273,0.015322261763542904,0
0.0,0.232420788113089,0.0,0.24772313296903456,0.028930592181059422,0
0.0,0.12865958595594654,0.0,0.32240437158469937,0.014291555836258445,0
0.0,0.0,0.0,0.4845173041894352,0.011862396204033215,0
0.0,0.0003679246931738012,0.0,0.4344262295081967,0.020759193357058125,0
0.01087076848016946,0.01592472568339712,0.0,0.3588342440801457,0.014927321539046582,0
5.055181098350346e-10,0.08577152428440947,0.0,0.23132969034608378,0.04761607458741754,0
0.0,0.03019465975704093,0.0,0.30054644808743164,0.013363965343784255,0
0.0,0.008275028767111947,0.0,0.2622950819672131,0.021156644776265426,0
0.0,0.0,0.0,0.27504553734061926,0.011862396204033215,0
0.0,0.04266730685563279,0.0,0.13661202185792348,0.08358851278655963,0
0.0,0.006982980723505513,0.0,0.13479052823315116,0.0372233811919663,0
0.0,0.01076087746360075,0.0,0.14389799635701273,0.015762362079331807,0
0.0,0.0005298115581702737,0.0,0.14480874316939887,0.016770973943633166,0
0.0003050522079248016,0.0007836795964601966,0.0,0.14571948998178505,0.009885330170027679,0
5.5212620992043537e-33,0.0015153287487617035,0.06714150047483392,0.0,0.034544340594162656,0
7.5275295802717175e-28,0.00014979996394338008,0.0455026455026456,0.0,0.0680526940126116,0
0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0
0.9688563689892297,0.024910402665821677,0.0,0.48863636363636376,0.028694321233325645,1
1.0,0.0034242444637296427,0.0,0.3028756957328386,0.03526825785101215,0
0.6357272432740853,0.49437781536665876,0.0,0.08047309833024119,0.014185568956971227,0
0.0,1.0,0.0,0.0,0.12256890297469179,0
0.6063284155199278,0.010089005693993581,0.0,0.3703617810760668,0.02038111483029738,0
0.7289821501694131,0.007440921089910216,0.0,0.1572356215213358,0.026851591856637304,0
0.06907907173047957,0.8782255610216475,0.0,0.07966141001855287,0.00889404715973147,0
0.5402144438252567,0.0059208186675906846,0.0,0.3722170686456401,0.029825099723841668,0
0.0670298845399489,0.07765464427215363,0.0,0.08047309833024119,0.9865225293270706,0
0.06113604884468946,0.07321832631919732,0.0,0.08047309833024119,1.0,0
0.04498293333690059,0.0030145153807925886,0.0,1.0,0.024109553147549912,0
0.46323015211498725,0.10180001094231576,0.0,0.14587198515769945,0.022942384402955127,0
0.4903300737028722,0.04031032293509383,0.0,0.1587430426716141,0.022253223631160935,0
0.005426534924890068,0.004628685052796674,0.0,0.9308905380333953,0.01327341654376466,0
0.0,0.5130371708186676,0.0,0.07989332096474953,0.1783401430855445,0
0.47601366063591294,0.009753541078707165,0.0,0.07363172541743969,0.021628329445755386,0
0.4758767531366275,0.0008087055240457388,0.0,0.07676252319109463,0.0017516328409240345,0
0.19771342414469764,0.2743294127167946,0.0,0.13810296846011133,0.014022325180722661,0
0.3214297871806872,0.16330266445388725,0.0,0.08047309833024119,0.009975515213756567,0
0.3517218881041222,0.00564547089287017,0.0,0.23307050092764375,0.012140924433038578,0
0.3178636216370426,0.1408570967756643,0.0,0.08047309833024119,0.013366063209573488,0
0.40994275585598927,0.02609970273375522,0.0,0.07989332096474953,0.008284749923289352,0
0.40994275585598927,6.596734630605657e-05,0.0,0.10180890538033395,0.00020001302229034014,0
0.17800332574026098,0.014487328196381512,0.0,0.3730287569573284,0.050647437864375575,0
0.40994275585598927,0.0,0.0,0.0,0.000436039469646808,0
0.2798978952882406,0.07304223733882881,0.0,0.08000927643784786,0.008904998580647914,0
0.23177927884144794,0.008226541270767603,0.0,0.2372448979591837,0.0124505281333049,0
0.32329015656193805,0.002001389446136451,0.0,0.07676252319109463,0.011090874897306712,0
0.11678747936328998,0.012805692375563928,0.0,0.3109925788497217,0.10648439799362519,0
0.258760184372743,0.00361605779138475,0.0,0.15897495361781075,0.013214518472684669,0
0.09895887838073592,0.17803076500465048,0.0,0.16001855287569572,0.01707672943371887,0
0.017917461769311794,0.01347158422719325,0.0,0.15978664192949907,0.3629947836759742,0
0.22245622311039734,0.009212596372166397,0.0,0.14969851576994433,0.015884294965705148,0
0.2170287373395137,0.001884699906990316,0.0,0.16048237476808905,0.013180283968869423,0
0.24905266773974538,0.00287747819230664,0.0,0.08024118738404452,0.017217871579705696,0
0.11489768305048458,0.16993288143089016,0.0,0.07838589981447125,0.00877936185900812,0
0.005520091786712239,0.007574695196665329,0.0,0.3775510204081633,0.01811017263933076,0
